est, , , , , , , , , , , , , , , 2, 8, 2, 1, , , , , , , , , , , 2, , , , , , , 2, , , 4, 5, 5, , , , , , , , , 1, , , 8, 2, 1, 1, 7, , , , , , , , , , 6, 1, , , , , , 2, 1, 3, 1, 2, , , , 2, 2, , , , 2, , 1, 2, 1, 1, 1, 1, 1, 1, 1, , 1, , , , , 1, 5, 1, 1, 3, 4, 3, , , , 2, , , , , , , , , , , , , 2, , , , 1, , 2, 2, 1, , , , , , , , , , , , , , , , , , , , , 2, , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
fin, 2, 3, 2, 4, 2, 1, 1, 2, 2, 2, , 2, 2, 1, 2, 8, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 5, 2, 2, 3, 3, 3, 1, 1, 1, 2, 6, 4, 4, 5, 5, 3, , 3, 2, 1, 1, 6, 2, 3, 1, 3, 8, 3, 1, 2, 7, 1, 1, 3, 2, 2, 1, 1, 6, 2, 4, 1, 1, 2, 1, 2, 3, 2, 1, 2, 1, 2, 2, 1, 1, 2, 5, 4, 2, 1, 2, , 1, 2, 1, 1, 1, 1, 1, 1, 1, , 1, , , , , 1, 3, 1, 1, 3, 4, 3, 2, 2, 2, 6, 2, 4, 1, 1, 2, 1, 3, 4, 8, 5, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 1, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, , 1, , , , , 2, 2, 1, 1, 2, , , , 2, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
hun, 4, 3, 3, 4, 2, 1, 1, 2, 3, 2, , 2, 3, 1, 2, 8, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 5, 2, 2, 1, 4, 3, 1, 1, 1, 2, 6, 4, 2, 1, 1, 3, , 3, 2, 1, 6, 6, 3, 1, 1, 3, 8, 2, 1, 3, 7, 2, 2, 2, 2, 2, 1, 1, 6, 2, 7, 1, 1, 2, 1, 2, 4, 2, 5, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 7, 1, 1, 2, , 1, 1, 1, 1, 1, 7, 2, 2, , , , , 1, , 2, 1, 3, 5, 3, 2, 2, 2, 2, 5, 2, 5, 1, , 1, 3, 4, 8, 5, 3, 2, 2, 1, 7, 1, 1, 1, 2, 2, 2, 4, 1, 1, 1, 3, 1, 1, 1, 2, 2, , 1, , , , , 2, 2, 1, 1, 2, , , , 2, 1, , , , 1, 4, 4, 2, 3, 15, 10, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
kty, 2, 2, 3, 1, 1, 1, 1, 2, 2, , , 1, 2, 1, , , , , 1, 1, , , , , , , , , 2, , , , , , , 2, , , 1, , , , , , , , , , , 1, , , 3, 3, 1, 1, 7, 4, , , 2, , , , , , , 1, 2, , , , , 2, 1, 2, , 2, 2, 3, 3, , , , , , 1, , 1, 1, , 1, 1, 1, 1, 1, 2, 1, , , , , , 1, , 2, 1, 1, 1, 1, , , , 2, , , , 4, , , , , , , , , 2, , , 1, , 5, 2, 2, 2, , , , 1, , , , , , , , 1, , , , , , , , , , , , , 3, 1, , , , 1, 4, 4, 7, 3, , , , , , , , , , 3, , , , 4, 4, 1, 11, , , , , , 
kzy, 4, 3, 3, 4, 2, 1, 1, 2, , , , 1, 3, 1, , , , , 1, 1, , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , 1, , , , , 1, 3, 7, , 1, , , 2, 1, 1, , , , , , , , , , , , , , , , , , 3, 6, , , , 2, , 1, 2, 1, 1, 1, 1, , 1, , , , , , , , , , , 5, 3, , 3, , , , , , , , , , , , , , , , , 3, , , 1, , , 2, 2, 2, , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
mns, , , , , , , , , 2, , , , , , 2, 8, 1, 1, , , , , , , , , , , 2, , , , 1, 1, 1, 2, , 5, , 5, 5, , , , , , , , , 3, 1, , , , 1, 3, 5, , , , 2, , , , , , , , , , , , , 2, 1, 2, , , 2, 2, 3, , , , , , 1, , 1, 1, , 1, 1, 1, 1, 1, 2, 1, , , , , , 1, 1, 2, 5, 1, 1, 1, , , , 2, , , , , , , , , , , , 2, 2, 1, 7, , 3, 5, 2, 2, 2, , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 7, 3, , , , , , , , , , 3, , , , 4, 4, 1, 11, , , , , , 
sno, , , , , , , , , , , , , , , 2, 8, 1, 1, , , , , , , , , , , 2, , , , , , , 2, 6, , 2, 5, 5, , , , , , , , , 1, , , 6, 3, 1, 1, 7, , , , 2, , , , , , , , 1, , , , , 2, 1, 1, 1, , 2, 1, 3, , , , , , 2, , 1, 2, , 1, 1, 1, , , , , , , , , , , , , , 3, , 3, , , , , , , , 1, , , , , , , , , 3, , , 1, 1, , , , , , , , 1, , , , , 1, 2, , , , , , , , , , , 3, , , , , 1, , , , 1, 4, 4, 21, , , 11, , , , , , 7, 4, , , , , , , , , , , , , , 
abi, 5, 2, 3, 1, 1, 4, 1, 2, 3, 2, , 1, 3, , , , , , 1, 1, 1, 5, 1, , , , , , 2, , 1, 2, , , , 2, , 4, , , , 3, , 2, , , , 6, , , , 2, 1, 1, 9, , , , , , 3, , , , , , , , , 2, 4, 2, 4, 2, , , , , , , , 1, 1, , , , 2, , 1, 2, 1, 2, 3, 3, 1, , 1, , 1, , , , , 1, , 1, 1, 4, 4, 5, 1, 1, 2, , 5, 3, 2, , , 2, , , , , , 2, 2, 3, 3, , , , , , , 3, , , , , , , , 2, 2, , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 21, , , 11, , , , , , 7, 4, , , , , , , , , , , , , , 
abk, 5, 1, 5, 4, 2, 2, 2, 2, 3, 2, , 1, 3, 1, 1, 7, 6, , 1, 4, 1, 5, 1, 6, 1, 1, 1, 2, 4, 1, 1, 3, 3, 2, 2, 2, 6, 4, 2, 1, 2, 5, , 3, 2, 1, , 1, , 3, 2, 4, 2, 2, 9, 2, 5, 7, 1, , 1, 2, 1, 1, 6, 2, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 4, 1, 2, 1, 2, 2, 2, 1, 5, 1, 1, , 1, 1, 3, 1, 1, 2, 1, 3, 2, 1, , , , , , 1, 6, 2, 4, 1, 1, 2, 1, 1, 3, 2, 5, 2, 3, 1, 2, 2, 3, 4, 4, 1, 2, 2, 1, 3, 3, 1, 2, 5, 1, 1, 1, , 4, 4, 2, 2, 3, 3, 2, 2, 2, , 2, , , , , 1, 1, 1, 2, , , , , , 11, , , , 2, 2, 4, 20, , , , , , , , , , , 15, 6, , , 4, 4, 2, 2, , , , , , 
abu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , 9, 1, , , 2, 1, , , , , , , 3, 1, 2, , 2, , , 9, , , , 3, 2, , , , , 6, , , , 1, , , , , 5, 5, , , , , , , , , , , , 2, , 1, 2, 1, 2, 1, 2, 2, 2, 1, , 1, , , , , 2, 2, 2, 5, 4, 4, 4, , , 1, 1, 1, 1, 1, 1, , 2, , , , , , , 6, , , 1, 1, , , , , , , , 2, 3, 1, 1, 1, , , , 1, , , , , , , , , , , , , , 14, 1, , , 1, 1, 4, 18, , , 14, , 1, , 4, 5, 7, 3, , , , , , , , , , , , , , 
ace, , , , , , , , , , , , , , , 7, 8, 5, 1, , , , , , , 1, 1, 1, 2, 1, , , , , , , 9, 1, , , 5, 5, , , , 3, 1, , 6, , 1, , 2, , , 9, , , , , , 4, , , , , , , 2, 1, , , , , 5, 5, 2, , , 2, 1, 2, , , , , , 7, , 3, 3, 6, 2, 2, 2, 2, 1, 1, , 1, , , , , 3, 5, 3, 1, 5, 5, 5, , , 4, , 5, 5, 2, 4, , 2, , , , , , 2, , , , 1, 1, 3, 1, 1, 2, , 4, 4, 1, 1, 1, 1, 1, , , , , , , , , 1, 1, 1, 1, 2, , , , , 1, , , , 1, 4, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
aco, 2, 2, 5, 1, 1, 1, 6, 1, 3, 2, , 1, 2, 3, , , , , 1, 5, 1, 5, 2, 3, 1, 1, 1, 2, 4, , 1, 3, 1, 1, 1, 2, 4, 1, 4, 5, 5, 1, , 2, 3, 1, , , 1, 1, , 2, 1, 1, , 2, 5, , 1, , 1, 1, 1, 1, , , , , 1, 2, 4, 2, 4, 2, 1, 2, 4, 2, 1, 2, 3, 3, 2, 4, 3, 1, 7, , 1, 3, 6, 1, 1, 3, 1, 3, , , , , , , , , , , 1, 5, 5, 5, 1, , 4, 2, 5, 2, 5, , , 2, 1, , 3, 4, , , 2, 3, 3, , , , 1, 1, 1, , 1, 1, , , 1, , 1, , , , 1, , , , , 1, 1, 1, 1, , , , , , 8, , , , 1, 2, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
aeg, 3, 2, 4, 4, 3, 4, 1, 2, 3, 2, , 1, 3, 1, 1, 4, 7, 1, 1, 4, 6, 5, 3, 4, 4, 4, 5, 2, 3, 1, 1, 2, 2, 2, 3, 6, 6, 4, 4, 3, 4, 3, , 3, 2, 1, 5, 1, 1, 2, , 3, 1, 1, 9, 2, 6, 1, 1, , 2, 2, 1, 1, , , 6, 1, 1, 1, 1, 1, 4, 4, 1, 3, 4, 2, 2, 1, 1, 1, 1, 4, 2, 1, 2, , 1, 2, 1, 2, 2, 2, 2, 3, 1, , 1, , , , , 2, 1, 2, 1, 4, 4, 4, 1, 1, 2, 2, 5, 4, 2, 4, 2, 1, 3, 4, 8, 5, 2, 2, 2, 1, 7, 1, 1, 1, 2, 2, 2, , 4, 3, 2, , , , , , , , 1, , , , , 1, 1, 1, 1, 1, , , , , 15, , 14, , 3, 2, 4, 19, 3, , 15, , , 15, 4, 7, 6, 4, , , , , , , , , , , , , , 
ain, 3, 2, 2, 1, 1, 1, 1, 1, 3, 2, , 1, 2, 2, , , , , 1, 1, , , , 3, 4, 1, 5, 2, 4, 2, 1, 3, 1, 1, 1, 2, 4, 3, 1, , , 5, , 5, 2, 2, 1, 6, 2, 1, , 3, 9, 2, 9, 2, 1, 6, 2, 3, 1, 2, 1, 1, 4, , , 1, 2, 2, 4, 2, 4, 2, 4, 2, 4, 2, 2, 3, 2, 3, 2, 4, 5, 3, 1, , 1, 1, , 1, 1, 1, 1, 1, 2, 1, , , , , , , 2, 2, 2, 1, 1, 1, 1, 1, 6, 2, 5, 5, 2, 3, 2, 1, 3, 4, 3, 3, , 2, 2, 1, 7, 1, 1, 5, 1, 1, 1, , , , 1, 1, 1, 1, 1, 1, , , 3, , , , , 1, 1, 1, 1, , , , , , 1, , , , 1, 4, 4, 7, 3, , , , , , , , , , 3, , , , 4, 4, 1, 11, , , , , , 
akn, 1, 3, 2, 2, 2, 1, 1, 1, , , , 1, 2, 2, , , , , 1, 1, , , , , , , , , 6, 1, , , , , , 6, , , 1, 2, , , , , , , , , , , , , , , 9, , , 2, , , 1, , , , , , , 2, , 1, 4, 1, 3, 1, 2, 1, , , 2, 3, 3, , , , , , 2, , 1, 2, , 4, 1, 2, 2, 2, , , , , , , , 2, 5, 2, 5, 5, , 4, , , , , , , , 2, , , , , , , , , 1, , , , 1, 3, 3, 1, 1, , , , , 2, 2, 2, 1, , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
ala, 3, 3, 2, 2, 2, 1, 1, 1, 3, 2, , 1, 3, 1, 1, 6, 5, , 1, 1, 1, 5, 1, 6, 1, 2, 5, 2, 2, 1, 1, 3, 2, 2, 2, 8, 6, 6, 3, 1, 4, 3, , 3, 2, 1, 5, 3, 1, , 1, 2, 7, 2, 6, 2, 6, , 1, , 4, 2, 1, 1, , , 8, 1, 2, 1, 2, 1, 4, 2, 1, 4, 1, 2, , , , 1, 1, 1, 5, 1, 1, , 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, , , , , , 2, 6, 2, , 1, 1, 1, 1, , 2, 2, 5, 2, 2, 3, , 2, 3, 4, 1, 4, , 4, 2, 3, 2, , 6, 4, 3, 1, 1, , 4, 4, , 3, 3, 3, , , , , 3, , , , , 1, 1, 1, 1, , , , , , 1, , , , 1, 4, 4, 7, 3, , , , , , , , , , 3, , , , 4, 4, 1, 11, , , , , , 
alb, 3, 3, 3, 4, 2, 1, 1, 2, 3, , , 3, 3, 1, , , , , 1, 5, , , , , , , , , 2, , , , , , , 2, , , 4, 3, 1, , , , , , , 2, 1, , , 2, 4, 6, 1, 1, 6, 5, 1, , 4, , , , 6, 5, 3, 1, , , , , , 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, , , , 2, , 1, 2, , 2, 2, 2, 1, 1, 1, , 1, , , , , 1, 1, , 1, 4, 4, 4, , , 2, 2, 5, 2, 3, , , 1, , , , , , , 2, 1, 7, , 1, 5, 2, 2, 1, 4, , , 2, , , , , , , , 1, , , , , , , , , 1, , , , 1, 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
alw, 4, 1, 4, 1, 1, 1, 1, 2, , , , 1, 3, 1, 6, 8, 1, , 3, 1, , , , , , , , , 2, 1, , , , , , 1, , , , , , , , , , , , , , , , , , , 1, , , , , , 2, 2, 1, 2, , , , , , 1, 1, 1, 4, 2, 2, , , , , , , 1, 1, , , , 7, , 3, 3, 6, 2, , 3, 1, , , , , , , , , , , , 1, 5, 5, 5, , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
